Stationsparameter meta-information: 29.08.2012
"station_code";"type_of_parameter";"parameter";"component_code";"measurement_start_date";"measurement_end_date";"measurement_technique_principle";"measurement_equipment";"measuring_time";"frequency_of_measurement";"remark_history";
"DEBW095";"Gaseous air pollutants";"Sulfur dioxide";"1";"19961205";"19980819";"UV fluorescence";"unknown";"half hourly mean";"n.a.";
"DEBW095";"Gaseous air pollutants";"Ozone";"7";"19961205";"19980819";"UV absorption";"unknown";"half hourly mean";"n.a.";
"DEBW095";"Gaseous air pollutants";"Nitrogen dioxide first measurement";"8";"19961205";"19980819";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW095";"Gaseous air pollutants";"Nitrogen monoxide";"38";"19961205";"19980819";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW095";"Gaseous air pollutants";"Nitrogen oxides";"9";"19961205";"19980819";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW095";"Gaseous air pollutants";"Carbon monoxide";"10";"19961205";"19980819";"IR-Absorption";"unknown";"half hourly mean";"n.a.";
"DEBW095";"Particulate air pollutants";"Total suspended particulate matter";"4";"19961205";"19980819";"Gravimetry";"unknown";"daily mean";"about every 2nd day";
"DEBW096";"Gaseous air pollutants";"Nitrogen dioxide first measurement";"8";"19960821";"20030803";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW096";"Gaseous air pollutants";"Nitrogen monoxide";"38";"19960821";"20030803";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW096";"Gaseous air pollutants";"Nitrogen oxides";"9";"19960821";"20030803";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW096";"Gaseous air pollutants";"Carbon monoxide";"10";"19960821";"20030803";"IR-Absorption";"unknown";"half hourly mean";"n.a.";
"DEBW096";"Gaseous air pollutants";"Benzene";"20";"19960821";"20030803";"Gas chromatography";"unknown";"daily mean";"n.a.";
"DEBW096";"Gaseous air pollutants";"Toluene";"21";"19960821";"20030803";"Gas chromatography";"unknown";"daily mean";"n.a.";
"DEBW096";"Gaseous air pollutants";"Non-methane volatile organic compounds";"32";"19960821";"20030803";"Gas chromatography (GC)";"unknown";"half hourly mean";"n.a.";
"DEBW096";"Particulate air pollutants";"Total suspended particulate matter";"4";"19960821";"19971018";"Gravimetry";"unknown";"daily mean";"about every 2nd day";
"DEBW096";"Particulate air pollutants";"Particulate matter - PM10, first measurement";"5";"19971018";"20030803";"Gravimetry";"unknown";"daily mean";"about every 2nd day";
"DEBW096";"Particulate air pollutants";"Black Smoke";"6";"19960821";"20030803";"Thermography";"unknown";"daily mean";"about every 3rd day";
"DEBW097";"Gaseous air pollutants";"Nitrogen dioxide first measurement";"8";"19931201";"20070228";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW097";"Gaseous air pollutants";"Nitrogen monoxide";"38";"19931201";"20070228";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW097";"Gaseous air pollutants";"Nitrogen oxides";"9";"19931201";"20070228";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW097";"Gaseous air pollutants";"Carbon monoxide";"10";"19950906";"20070228";"IR-Absorption";"unknown";"half hourly mean";"n.a.";
"DEBW097";"Gaseous air pollutants";"Benzene";"20";"19950103";"20070228";"Gas chromatography";"unknown";"2-weekly mean";"n.a.";
"DEBW097";"Gaseous air pollutants";"Toluene";"21";"19950103";"20070228";"Gas chromatography";"unknown";"2-weekly mean";"n.a.";
"DEBW097";"Gaseous air pollutants";"Non-methane volatile organic compounds";"32";"19931216";"20070228";"Gas chromatography (GC)";"unknown";"half hourly mean";"n.a.";
"DEBW097";"Particulate air pollutants";"Total suspended particulate matter";"4";"19931201";"19970928";"Gravimetry";"unknown";"daily mean";"about every 2nd day";
"DEBW097";"Particulate air pollutants";"Particulate matter - PM10, first measurement";"5";"19970928";"20070228";"Gravimetry";"unknown";"daily mean";"about every 2nd day";
"DEBW097";"Particulate air pollutants";"Particulate matter - PM2,5, first measurement";"6001";"20060420";"20061231";"Gravimetry";"unknown";"daily mean";"every day";
"DEBW097";"Particulate air pollutants";"Black Smoke";"6";"19931201";"20061231";"Thermography";"unknown";"daily mean";"about every 3rd day";
"DEBW097";"Pollutants in PM10";"Lead in PM10";"5012";"19970929";"20070228";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"about every 3rd day";
"DEBW097";"Pollutants in PM10";"Cadmium in PM10";"5014";"19971001";"20070228";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"about every 3rd day";
"DEBW097";"Pollutants in PM10";"Arsenic in PM10";"5018";"19971001";"20070228";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"about every 3rd day";
"DEBW097";"Pollutants in PM10";"Nickel in PM10";"5015";"19971001";"20070228";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"about every 3rd day";
"DEBW097";"Pollutants in PM10";"Benzo(a)pyren in PM10";"5029";"19970928";"20070228";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"about every 3rd day";
"DEBW098";"Gaseous air pollutants";"Nitrogen dioxide first measurement";"8";"19940428";"";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW098";"Gaseous air pollutants";"Nitrogen monoxide";"38";"19940428";"";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW098";"Gaseous air pollutants";"Carbon monoxide";"10";"19960910";"";"IR-Absorption";"unknown";"half hourly mean";"n.a.";
"DEBW098";"Gaseous air pollutants";"Benzene";"20";"19940428";"";"passive sampling/GC";"unknown";"2-weekly mean";"about every 14th day";
"DEBW098";"Gaseous air pollutants";"Toluene";"21";"19940428";"20071217";"Gas chromatography";"unknown";"daily mean";"n.a.";
"DEBW098";"Gaseous air pollutants";"m,p-Xylene";"464";"19940428";"20071217";"Gas chromatography";"unknown";"2-weekly mean";"n.a.";
"DEBW098";"Gaseous air pollutants";"o-Xylene";"482";"19940428";"20071217";"Gas chromatography";"unknown";"2-weekly mean";"n.a.";
"DEBW098";"Gaseous air pollutants";"Non-methane volatile organic compounds";"32";"19940428";"20091231";"Gas chromatography (GC)";"unknown";"half hourly mean";"n.a.";
"DEBW098";"Particulate air pollutants";"Total suspended particulate matter";"4";"19940428";"19970928";"Gravimetry";"unknown";"daily mean";"about every 2nd day";
"DEBW098";"Particulate air pollutants";"Particulate matter - PM10, first measurement";"5";"19970928";"";"Gravimetry";"unknown";"daily mean";"every day";
"DEBW098";"Particulate air pollutants";"Particulate matter - PM2,5, first measurement";"6001";"20050705";"";"Gravimetry";"unknown";"daily mean";"every day";
"DEBW098";"Particulate air pollutants";"Black Smoke";"6";"19940428";"20091231";"Thermography";"unknown";"daily mean";"about every 3rd day";
"DEBW098";"Pollutants in PM10";"Lead in PM10";"5012";"19970929";"";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"about every 2nd day";
"DEBW098";"Pollutants in PM10";"Cadmium in PM10";"5014";"19971001";"";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"about every 2nd day";
"DEBW098";"Pollutants in PM10";"Arsenic in PM10";"5018";"19971001";"";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"about every 2nd day";
"DEBW098";"Pollutants in PM10";"Nickel in PM10";"5015";"19971001";"";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"about every 2nd day";
"DEBW098";"Pollutants in PM10";"Benzo(a)pyren in PM10";"5029";"19970928";"";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"about every 2nd day";
"DEBW099";"Gaseous air pollutants";"Ozone";"7";"20060725";"20081231";"UV absorption";"unknown";"half hourly mean";"n.a.";
"DEBW099";"Gaseous air pollutants";"Nitrogen dioxide first measurement";"8";"19941206";"";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW099";"Gaseous air pollutants";"Nitrogen monoxide";"38";"19941206";"";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW099";"Gaseous air pollutants";"Carbon monoxide";"10";"19961105";"";"IR-Absorption";"unknown";"half hourly mean";"n.a.";
"DEBW099";"Gaseous air pollutants";"Benzene";"20";"19941206";"";"passive sampling/GC";"unknown";"2-weekly mean";"about every 14th day";
"DEBW099";"Gaseous air pollutants";"Toluene";"21";"19941206";"20060214";"Gas chromatography";"unknown";"daily mean";"n.a.";
"DEBW099";"Gaseous air pollutants";"m,p-Xylene";"464";"19941206";"20060214";"Gas chromatography";"unknown";"2-weekly mean";"n.a.";
"DEBW099";"Gaseous air pollutants";"o-Xylene";"482";"19941206";"20060214";"Gas chromatography";"unknown";"2-weekly mean";"n.a.";
"DEBW099";"Gaseous air pollutants";"Non-methane volatile organic compounds";"32";"19941208";"20090827";"Gas chromatography (GC)";"unknown";"half hourly mean";"n.a.";
"DEBW099";"Particulate air pollutants";"Total suspended particulate matter";"4";"19941206";"19970830";"Gravimetry";"unknown";"daily mean";"about every 2nd day";
"DEBW099";"Particulate air pollutants";"Particulate matter - PM10, first measurement";"5";"19970830";"";"Gravimetry";"unknown";"daily mean";"every day";
"DEBW099";"Particulate air pollutants";"Particulate matter - PM2,5, first measurement";"6001";"20050722";"";"Gravimetry";"unknown";"daily mean";"every day";
"DEBW099";"Particulate air pollutants";"Black Smoke";"6";"19941206";"20091231";"Thermography";"unknown";"daily mean";"about every 3rd day";
"DEBW099";"Pollutants in PM10";"Lead in PM10";"5012";"19980103";"";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"about every 2nd day";
"DEBW099";"Pollutants in PM10";"Cadmium in PM10";"5014";"19990101";"";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"about every 2nd day";
"DEBW099";"Pollutants in PM10";"Arsenic in PM10";"5018";"19990101";"";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"about every 2nd day";
"DEBW099";"Pollutants in PM10";"Nickel in PM10";"5015";"19990101";"";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"about every 2nd day";
"DEBW099";"Pollutants in PM10";"Benzo(a)pyren in PM10";"5029";"19990101";"";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"about every 2nd day";
"DEBW100";"Gaseous air pollutants";"Nitrogen dioxide first measurement";"8";"19940101";"19990224";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW100";"Gaseous air pollutants";"Nitrogen monoxide";"38";"19940101";"19990224";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW100";"Gaseous air pollutants";"Nitrogen oxides";"9";"19940101";"19990224";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW100";"Gaseous air pollutants";"Carbon monoxide";"10";"19960605";"19990223";"IR-Absorption";"unknown";"half hourly mean";"n.a.";
"DEBW100";"Particulate air pollutants";"Total suspended particulate matter";"4";"19940101";"19970928";"Gravimetry";"unknown";"daily mean";"about every 2nd day";
"DEBW100";"Particulate air pollutants";"Particulate matter - PM10, first measurement";"5";"19970928";"19990223";"Gravimetry";"unknown";"daily mean";"about every 2nd day";
"DEBW100";"Particulate air pollutants";"Black Smoke";"6";"19940101";"19990224";"Thermography";"unknown";"daily mean";"about every 3rd day";
"DEBW101";"Gaseous air pollutants";"Ozone";"7";"19940701";"20091006";"UV absorption";"unknown";"half hourly mean";"n.a.";
"DEBW102";"Gaseous air pollutants";"Sulfur dioxide";"1";"19980819";"20030401";"UV fluorescence";"unknown";"half hourly mean";"n.a.";
"DEBW102";"Gaseous air pollutants";"Ozone";"7";"19980819";"20030401";"UV absorption";"unknown";"half hourly mean";"n.a.";
"DEBW102";"Gaseous air pollutants";"Nitrogen dioxide first measurement";"8";"19980819";"20030401";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW102";"Gaseous air pollutants";"Nitrogen monoxide";"38";"19980819";"20030401";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW102";"Gaseous air pollutants";"Nitrogen oxides";"9";"19980819";"20030401";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW102";"Gaseous air pollutants";"Carbon monoxide";"10";"19931201";"20030401";"IR-Absorption";"unknown";"half hourly mean";"n.a.";
"DEBW102";"Gaseous air pollutants";"Benzene";"20";"19980819";"20030401";"Gas chromatography";"unknown";"2-weekly mean";"n.a.";
"DEBW102";"Gaseous air pollutants";"Toluene";"21";"19980819";"20030401";"Gas chromatography";"unknown";"2-weekly mean";"n.a.";
"DEBW102";"Gaseous air pollutants";"Non-methane volatile organic compounds";"32";"19981027";"20030401";"Gas chromatography (GC)";"unknown";"half hourly mean";"n.a.";
"DEBW102";"Particulate air pollutants";"Total suspended particulate matter";"4";"19980819";"19990330";"Gravimetry";"unknown";"daily mean";"about every 2nd day";
"DEBW102";"Particulate air pollutants";"Particulate matter - PM10, first measurement";"5";"19990330";"20030401";"Gravimetry";"unknown";"daily mean";"about every 2nd day";
"DEBW102";"Pollutants in PM10";"Lead in PM10";"5012";"19990330";"20030401";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"every 4th day";
"DEBW102";"Pollutants in PM10";"Cadmium in PM10";"5014";"19990330";"20030401";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"every 4th day";
"DEBW102";"Pollutants in PM10";"Arsenic in PM10";"5018";"19990330";"20030401";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"every 4th day";
"DEBW102";"Pollutants in PM10";"Nickel in PM10";"5015";"19990330";"20030401";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"every 4th day";
"DEBW103";"Gaseous air pollutants";"Sulfur dioxide";"1";"19990708";"20101231";"UV fluorescence";"unknown";"half hourly mean";"n.a.";
"DEBW103";"Gaseous air pollutants";"Ozone";"7";"19990708";"20101231";"UV absorption";"unknown";"half hourly mean";"n.a.";
"DEBW103";"Gaseous air pollutants";"Nitrogen dioxide first measurement";"8";"19990708";"20101231";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW103";"Gaseous air pollutants";"Nitrogen monoxide";"38";"19990708";"20101231";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW103";"Gaseous air pollutants";"Carbon monoxide";"10";"19990708";"20051231";"IR-Absorption";"unknown";"half hourly mean";"n.a.";
"DEBW103";"Gaseous air pollutants";"Benzene";"20";"19990708";"20051231";"Gas chromatography";"unknown";"2-weekly mean";"n.a.";
"DEBW103";"Gaseous air pollutants";"Toluene";"21";"19990708";"20051231";"Gas chromatography";"unknown";"2-weekly mean";"n.a.";
"DEBW103";"Particulate air pollutants";"Particulate matter - PM10, first measurement";"5";"19990701";"20101231";"Gravimetry";"unknown";"daily mean";"every day";
"DEBW103";"Particulate air pollutants";"Particulate matter - PM10, second measurement";"5";"20030813";"20101231";"Light Scattering";"unknown";"half hourly mean";"every day";
"DEBW103";"Pollutants in PM10";"Lead in PM10";"5012";"19990701";"20091231";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"every day";
"DEBW103";"Pollutants in PM10";"Cadmium in PM10";"5014";"20000501";"20091231";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"every day";
"DEBW103";"Pollutants in PM10";"Arsenic in PM10";"5018";"20000501";"20091231";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"every day";
"DEBW103";"Pollutants in PM10";"Nickel in PM10";"5015";"20000501";"20091231";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"every day";
"DEBW103";"Pollutants in PM10";"Benzo(a)pyren in PM10";"5029";"20010507";"20071231";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"about every 6th day";
"DEBW104";"Gaseous air pollutants";"Sulfur dioxide";"1";"20000115";"20020102";"UV fluorescence";"unknown";"half hourly mean";"n.a.";
"DEBW104";"Gaseous air pollutants";"Ozone";"7";"20000115";"20020102";"UV absorption";"unknown";"half hourly mean";"n.a.";
"DEBW104";"Gaseous air pollutants";"Nitrogen dioxide first measurement";"8";"20000115";"20020102";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW104";"Gaseous air pollutants";"Nitrogen monoxide";"38";"20000115";"20020102";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW104";"Gaseous air pollutants";"Nitrogen oxides";"9";"20000115";"20020102";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW104";"Gaseous air pollutants";"Carbon monoxide";"10";"20000115";"20020102";"IR-Absorption";"unknown";"half hourly mean";"n.a.";
"DEBW104";"Gaseous air pollutants";"Benzene";"20";"20000115";"20020102";"Gas chromatography";"unknown";"daily mean";"n.a.";
"DEBW104";"Gaseous air pollutants";"Toluene";"21";"20000115";"20020102";"Gas chromatography";"unknown";"daily mean";"n.a.";
"DEBW104";"Gaseous air pollutants";"Non-methane volatile organic compounds";"32";"20000115";"20020102";"Gas chromatography (GC)";"unknown";"half hourly mean";"n.a.";
"DEBW104";"Particulate air pollutants";"Particulate matter - PM10, first measurement";"5";"20000115";"20020102";"Gravimetry";"unknown";"daily mean";"about every 2nd day";
"DEBW104";"Particulate air pollutants";"Black Smoke";"6";"20000115";"20020102";"Thermography";"unknown";"daily mean";"about every 3rd day";
"DEBW105";"Gaseous air pollutants";"Sulfur dioxide";"1";"20000115";"20020106";"UV fluorescence";"unknown";"half hourly mean";"n.a.";
"DEBW105";"Gaseous air pollutants";"Ozone";"7";"20000115";"20020106";"UV absorption";"unknown";"half hourly mean";"n.a.";
"DEBW105";"Gaseous air pollutants";"Nitrogen dioxide first measurement";"8";"20000115";"20020106";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW105";"Gaseous air pollutants";"Nitrogen monoxide";"38";"20000115";"20020106";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW105";"Gaseous air pollutants";"Nitrogen oxides";"9";"20000115";"20020106";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW105";"Gaseous air pollutants";"Carbon monoxide";"10";"20000115";"20020106";"IR-Absorption";"unknown";"half hourly mean";"n.a.";
"DEBW105";"Gaseous air pollutants";"Benzene";"20";"20000115";"20020106";"Gas chromatography";"unknown";"daily mean";"n.a.";
"DEBW105";"Gaseous air pollutants";"Toluene";"21";"20000115";"20020106";"Gas chromatography";"unknown";"daily mean";"n.a.";
"DEBW105";"Gaseous air pollutants";"Non-methane volatile organic compounds";"32";"20000115";"20020106";"Gas chromatography (GC)";"unknown";"half hourly mean";"n.a.";
"DEBW105";"Particulate air pollutants";"Particulate matter - PM10, first measurement";"5";"20000115";"20020106";"Gravimetry";"unknown";"daily mean";"about every 2nd day";
"DEBW105";"Particulate air pollutants";"Black Smoke";"6";"20000115";"20020106";"Thermography";"unknown";"daily mean";"about every 3rd day";
"DEBW106";"Gaseous air pollutants";"Nitrogen dioxide first measurement";"8";"19990803";"20041231";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW106";"Gaseous air pollutants";"Nitrogen monoxide";"38";"19990803";"20041231";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW106";"Gaseous air pollutants";"Nitrogen oxides";"9";"19990803";"20041231";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW106";"Gaseous air pollutants";"Carbon monoxide";"10";"19990803";"20041231";"IR-Absorption";"unknown";"half hourly mean";"n.a.";
"DEBW106";"Gaseous air pollutants";"Benzene";"20";"19990803";"20041231";"Gas chromatography";"unknown";"daily mean";"n.a.";
"DEBW106";"Gaseous air pollutants";"Toluene";"21";"19990803";"20041231";"Gas chromatography";"unknown";"daily mean";"n.a.";
"DEBW106";"Gaseous air pollutants";"Non-methane volatile organic compounds";"32";"19990803";"20041231";"Gas chromatography (GC)";"unknown";"half hourly mean";"n.a.";
"DEBW106";"Particulate air pollutants";"Particulate matter - PM10, first measurement";"5";"19990803";"20041231";"Gravimetry";"unknown";"daily mean";"about every 2nd day";
"DEBW106";"Particulate air pollutants";"Black Smoke";"6";"19990803";"20041231";"Thermography";"unknown";"daily mean";"about every 3rd day";
"DEBW107";"Gaseous air pollutants";"Sulfur dioxide";"1";"20020122";"20020206";"UV fluorescence";"unknown";"half hourly mean";"n.a.";
"DEBW107";"Gaseous air pollutants";"Ozone";"7";"20020122";"";"UV absorption";"unknown";"half hourly mean";"n.a.";
"DEBW107";"Gaseous air pollutants";"Nitrogen dioxide first measurement";"8";"20020122";"";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW107";"Gaseous air pollutants";"Nitrogen monoxide";"38";"20020122";"";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW107";"Gaseous air pollutants";"Carbon monoxide";"10";"20020122";"20051231";"IR-Absorption";"unknown";"half hourly mean";"n.a.";
"DEBW107";"Gaseous air pollutants";"Benzene";"20";"20020206";"20071231";"Gas chromatography";"unknown";"2-weekly mean";"n.a.";
"DEBW107";"Gaseous air pollutants";"Toluene";"21";"20020206";"20071231";"Gas chromatography";"unknown";"2-weekly mean";"n.a.";
"DEBW107";"Gaseous air pollutants";"m,p-Xylene";"464";"20020206";"20071231";"Gas chromatography";"unknown";"2-weekly mean";"n.a.";
"DEBW107";"Gaseous air pollutants";"o-Xylene";"482";"20020206";"20071231";"Gas chromatography";"unknown";"2-weekly mean";"n.a.";
"DEBW107";"Gaseous air pollutants";"Non-methane volatile organic compounds";"32";"20020124";"20051231";"Gas chromatography (GC)";"unknown";"half hourly mean";"n.a.";
"DEBW107";"Particulate air pollutants";"Particulate matter - PM10, first measurement";"5";"20020122";"";"Gravimetry";"unknown";"daily mean";"every day";
"DEBW107";"Particulate air pollutants";"Particulate matter - PM10, second measurement";"5";"20050724";"";"Light Scattering";"unknown";"half hourly mean";"every day";
"DEBW107";"Particulate air pollutants";"Particulate matter - PM2,5, first measurement";"6001";"20110101";"";"Gravimetry";"unknown";"daily mean";"n.a.";
"DEBW107";"Particulate air pollutants";"Black Smoke";"6";"20020122";"20091231";"Thermography";"unknown";"daily mean";"about every 3rd day";
"DEBW107";"Pollutants in PM10";"Lead in PM10";"5012";"20020101";"20071231";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"about every 7th day";
"DEBW107";"Pollutants in PM10";"Cadmium in PM10";"5014";"20020101";"20071231";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"about every 7th day";
"DEBW107";"Pollutants in PM10";"Arsenic in PM10";"5018";"20020201";"20071221";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"about every 7th day";
"DEBW107";"Pollutants in PM10";"Nickel in PM10";"5015";"20020201";"20071231";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"about every 7th day";
"DEBW107";"Pollutants in PM10";"Benzo(a)pyren in PM10";"5029";"20020201";"";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"about every 3rd day";
"DEBW108";"Gaseous air pollutants";"Sulfur dioxide";"1";"20020724";"20040131";"UV fluorescence";"unknown";"half hourly mean";"n.a.";
"DEBW108";"Gaseous air pollutants";"Ozone";"7";"20020724";"20040131";"UV absorption";"unknown";"half hourly mean";"n.a.";
"DEBW108";"Gaseous air pollutants";"Nitrogen dioxide first measurement";"8";"20020724";"20040131";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW108";"Gaseous air pollutants";"Nitrogen monoxide";"38";"20020724";"20040131";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW108";"Gaseous air pollutants";"Carbon monoxide";"10";"20020724";"20040131";"IR-Absorption";"unknown";"half hourly mean";"n.a.";
"DEBW108";"Gaseous air pollutants";"Non-methane volatile organic compounds";"32";"20020731";"20040131";"Gas chromatography (GC)";"unknown";"half hourly mean";"n.a.";
"DEBW108";"Particulate air pollutants";"Particulate matter - PM10, first measurement";"5";"20020724";"20040131";"Gravimetry";"unknown";"daily mean";"about every 3rd day";
"DEBW109";"Gaseous air pollutants";"Sulfur dioxide";"1";"20020724";"20040131";"n.a.";"unknown";"half hourly mean";"n.a.";
"DEBW109";"Gaseous air pollutants";"Ozone";"7";"20020724";"20040131";"UV absorption";"unknown";"half hourly mean";"n.a.";
"DEBW109";"Gaseous air pollutants";"Nitrogen dioxide first measurement";"8";"20020724";"20040131";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW109";"Gaseous air pollutants";"Nitrogen monoxide";"38";"20020724";"20040131";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW109";"Gaseous air pollutants";"Carbon monoxide";"10";"20020724";"20040131";"IR-Absorption";"unknown";"half hourly mean";"n.a.";
"DEBW109";"Gaseous air pollutants";"Non-methane volatile organic compounds";"32";"20020724";"20040131";"Gas chromatography (GC)";"unknown";"half hourly mean";"n.a.";
"DEBW109";"Particulate air pollutants";"Particulate matter - PM10, first measurement";"5";"20020724";"20040131";"Gravimetry";"unknown";"daily mean";"every day";
"DEBW110";"Gaseous air pollutants";"Sulfur dioxide";"1";"20041201";"20061231";"UV fluorescence";"unknown";"half hourly mean";"n.a.";
"DEBW110";"Gaseous air pollutants";"Ozone";"7";"20041201";"20101231";"UV absorption";"unknown";"half hourly mean";"n.a.";
"DEBW110";"Gaseous air pollutants";"Nitrogen dioxide first measurement";"8";"20041201";"20101231";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW110";"Gaseous air pollutants";"Nitrogen monoxide";"38";"20041201";"20101231";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW110";"Gaseous air pollutants";"Carbon monoxide";"10";"20041201";"20051231";"IR-Absorption";"unknown";"half hourly mean";"n.a.";
"DEBW110";"Gaseous air pollutants";"Benzene";"20";"20041201";"20051231";"Gas chromatography";"unknown";"2-weekly mean";"n.a.";
"DEBW110";"Gaseous air pollutants";"Toluene";"21";"20041201";"20051231";"Gas chromatography";"unknown";"2-weekly mean";"n.a.";
"DEBW110";"Gaseous air pollutants";"Non-methane volatile organic compounds";"32";"20041201";"20051231";"Gas chromatography (GC)";"unknown";"half hourly mean";"n.a.";
"DEBW110";"Particulate air pollutants";"Particulate matter - PM10, first measurement";"5";"20041201";"20101231";"Gravimetry";"unknown";"daily mean";"every day";
"DEBW110";"Particulate air pollutants";"Particulate matter - PM10, second measurement";"5";"20050104";"20101231";"Light Scattering";"unknown";"half hourly mean";"every day";
"DEBW110";"Pollutants in PM10";"Lead in PM10";"5012";"20050101";"20051231";"HVS - automatic filter change 30 m³/h";"unknown";"daily mean";"about every 7th day";
"DEBW111";"Gaseous air pollutants";"Sulfur dioxide";"1";"20041222";"20061231";"UV fluorescence";"unknown";"half hourly mean";"n.a.";
"DEBW111";"Gaseous air pollutants";"Ozone";"7";"20041222";"20101231";"UV absorption";"unknown";"half hourly mean";"n.a.";
"DEBW111";"Gaseous air pollutants";"Nitrogen dioxide first measurement";"8";"20041222";"20101231";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW111";"Gaseous air pollutants";"Nitrogen monoxide";"38";"20041222";"20101231";"Chemiluminescence";"unknown";"half hourly mean";"n.a.";
"DEBW111";"Gaseous air pollutants";"Carbon monoxide";"10";"20041222";"20051231";"IR-Absorption";"unknown";"half hourly mean";"n.a.";
"DEBW111";"Gaseous air pollutants";"Benzene";"20";"20050101";"20051231";"Gas chromatography";"unknown";"2-weekly mean";"n.a.";
"DEBW111";"Gaseous air pollutants";"Toluene";"21";"20050101";"20051231";"Gas chromatography";"unknown";"2-weekly mean";"n.a.";
"DEBW111";"Gaseous air pollutants";"Non-methane volatile organic compounds";"32";"20041222";"20051231";"Gas chromatography (GC)";"unknown";"half hourly mean";"n.a.";
"DEBW111";"Particulate air pollutants";"Particulate matter - PM10, first measurement";"5";"20050101";"20101231";"Gravimetry";"unknown";"daily mean";"n.a.";
